Arson and Criminal Damage,Criminal Damage,Eastbrook,E05000030,Barking and Dagenham,6,3,9,4,3,4,3,2,8,5,4,2,8,3,15,2,3,7,7,2,6,6,2,8
Burglary,Burglary - Business and Community,Eastbrook,E05000030,Barking and Dagenham,1,0,0,0,3,0,2,1,2,0,1,2,5,2,1,2,0,1,0,5,1,0,9,2
Burglary,Burglary - Residential,Eastbrook,E05000030,Barking and Dagenham,7,2,8,3,5,3,5,3,3,2,11,2,5,2,1,2,3,3,6,6,11,2,2,4
Drug Offences,Drug Trafficking,Eastbrook,E05000030,Barking and Dagenham,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0
Drug Offences,Possession of  Drugs,Eastbrook,E05000030,Barking and Dagenham,4,5,2,1,2,2,7,10,2,4,8,8,4,2,3,4,9,5,0,5,6,5,4,3
Miscellaneous Crimes Against Society,Dangerous Driving,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Eastbrook,E05000030,Barking and Dagenham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Eastbrook,E05000030,Barking and Dagenham,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Eastbrook,E05000030,Barking and Dagenham,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Possession of Weapons,Possession of  Other Weapon,Eastbrook,E05000030,Barking and Dagenham,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
Possession of Weapons,Possession of Article with Blade or Point,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Eastbrook,E05000030,Barking and Dagenham,0,1,1,0,1,0,0,1,0,1,2,1,1,3,0,1,2,1,0,1,0,0,0,0
Public Order Offences,Public Fear Alarm or Distress,Eastbrook,E05000030,Barking and Dagenham,4,2,4,7,1,2,4,1,3,2,4,4,6,5,0,3,7,5,2,5,1,1,0,1
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Eastbrook,E05000030,Barking and Dagenham,0,0,0,2,0,0,1,0,2,1,0,0,2,0,1,1,0,1,1,0,0,0,0,1
Robbery,Robbery of Business Property,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Eastbrook,E05000030,Barking and Dagenham,1,2,3,3,9,2,0,4,2,4,0,7,3,2,0,2,3,1,3,0,5,1,1,1
Sexual Offences,Other Sexual Offences,Eastbrook,E05000030,Barking and Dagenham,2,1,1,2,0,1,1,1,6,1,1,1,4,1,4,4,5,0,0,2,2,7,1,1
Sexual Offences,Rape,Eastbrook,E05000030,Barking and Dagenham,1,2,0,0,3,2,0,1,2,0,1,2,1,2,6,1,2,3,1,0,0,0,1,0
Theft,Bicycle Theft,Eastbrook,E05000030,Barking and Dagenham,3,1,3,0,2,2,3,2,0,1,1,1,1,0,2,0,0,4,2,2,1,1,1,1
Theft,Other Theft,Eastbrook,E05000030,Barking and Dagenham,5,9,6,2,8,6,7,7,4,6,14,5,12,5,4,3,5,5,5,8,8,4,9,2
Theft,Shoplifting,Eastbrook,E05000030,Barking and Dagenham,1,3,1,2,2,1,0,2,1,1,0,0,0,2,0,0,1,1,2,2,1,0,0,1
Theft,Theft from Person,Eastbrook,E05000030,Barking and Dagenham,1,1,0,1,1,0,1,0,1,2,0,1,0,2,0,0,1,0,2,2,0,0,0,3
Vehicle Offences,Aggravated Vehicle Taking,Eastbrook,E05000030,Barking and Dagenham,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Eastbrook,E05000030,Barking and Dagenham,3,2,2,1,1,2,0,1,1,2,1,0,2,0,2,0,0,2,1,1,0,2,2,4
Vehicle Offences,Theft from a Motor Vehicle,Eastbrook,E05000030,Barking and Dagenham,2,5,9,4,0,2,0,4,5,4,2,2,3,0,2,5,1,4,2,2,2,0,0,7
Vehicle Offences,Theft or Taking of a Motor Vehicle,Eastbrook,E05000030,Barking and Dagenham,3,4,3,3,3,5,4,7,7,1,5,3,4,8,4,3,1,5,7,4,7,3,3,4
Violence Against the Person,Homicide,Eastbrook,E05000030,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,Eastbrook,E05000030,Barking and Dagenham,10,5,9,10,6,12,12,10,10,12,12,11,10,12,9,5,6,3,15,9,12,7,9,7
Violence Against the Person,Violence without Injury,Eastbrook,E05000030,Barking and Dagenham,14,9,8,14,10,16,15,12,16,7,17,14,15,13,11,20,14,8,12,11,13,14,15,21
Arson and Criminal Damage,Arson,Eastbury,E05000031,Barking and Dagenham,0,5,1,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Eastbury,E05000031,Barking and Dagenham,8,11,9,9,6,11,7,2,1,2,6,4,8,6,6,5,14,9,6,10,8,2,3,14
Burglary,Burglary - Business and Community,Eastbury,E05000031,Barking and Dagenham,1,0,0,2,0,0,0,0,0,2,1,2,0,0,0,1,0,2,3,1,1,0,1,0
Burglary,Burglary - Residential,Eastbury,E05000031,Barking and Dagenham,9,11,6,4,8,4,10,8,10,9,15,15,13,9,8,9,8,6,9,6,16,9,8,6
Drug Offences,Drug Trafficking,Eastbury,E05000031,Barking and Dagenham,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
Drug Offences,Possession of  Drugs,Eastbury,E05000031,Barking and Dagenham,3,2,2,3,4,4,4,7,4,5,3,8,4,1,3,4,3,2,3,2,4,2,1,2
Miscellaneous Crimes Against Society,Dangerous Driving,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Handling Stolen Goods,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Eastbury,E05000031,Barking and Dagenham,0,0,2,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,1,1
Miscellaneous Crimes Against Society,Other Forgery,Eastbury,E05000031,Barking and Dagenham,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Eastbury,E05000031,Barking and Dagenham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Eastbury,E05000031,Barking and Dagenham,3,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Other Firearm Offences,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Possession of Weapons,Possession of  Other Weapon,Eastbury,E05000031,Barking and Dagenham,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,1
Possession of Weapons,Possession of Article with Blade or Point,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Eastbury,E05000031,Barking and Dagenham,0,1,6,1,2,3,0,0,0,1,1,0,2,0,1,2,0,0,0,0,1,2,2,2
Public Order Offences,Public Fear Alarm or Distress,Eastbury,E05000031,Barking and Dagenham,2,0,1,5,5,6,1,1,1,2,0,1,5,1,0,1,1,1,0,1,2,4,1,6
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Eastbury,E05000031,Barking and Dagenham,2,1,2,3,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,1
Robbery,Robbery of Business Property,Eastbury,E05000031,Barking and Dagenham,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Eastbury,E05000031,Barking and Dagenham,3,3,1,2,4,4,1,6,5,2,1,1,3,1,1,1,4,5,0,3,2,1,0,2
Sexual Offences,Other Sexual Offences,Eastbury,E05000031,Barking and Dagenham,2,3,1,1,2,0,0,3,2,2,2,0,2,2,0,0,2,1,2,1,0,1,3,0
Sexual Offences,Rape,Eastbury,E05000031,Barking and Dagenham,2,0,0,0,0,1,0,2,1,3,3,0,1,1,2,0,0,1,0,0,0,0,1,0
Theft,Bicycle Theft,Eastbury,E05000031,Barking and Dagenham,3,0,1,0,0,0,0,2,0,0,0,0,0,3,1,1,2,1,1,0,0,0,0,0
Theft,Other Theft,Eastbury,E05000031,Barking and Dagenham,24,24,32,28,18,24,23,13,11,8,12,13,19,5,5,5,4,8,4,2,7,12,4,9
Theft,Shoplifting,Eastbury,E05000031,Barking and Dagenham,1,2,7,4,2,0,2,2,0,0,3,3,1,1,0,1,0,0,0,0,0,0,1,0
Theft,Theft from Person,Eastbury,E05000031,Barking and Dagenham,3,2,1,1,1,0,0,0,0,2,1,1,0,2,2,4,1,0,1,0,3,2,3,0
Vehicle Offences,Aggravated Vehicle Taking,Eastbury,E05000031,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1
Vehicle Offences,Interfering with a Motor Vehicle,Eastbury,E05000031,Barking and Dagenham,4,1,0,2,1,1,0,2,2,1,1,1,3,1,1,2,0,1,0,1,3,1,2,1
Vehicle Offences,Theft from a Motor Vehicle,Eastbury,E05000031,Barking and Dagenham,6,6,10,8,7,9,4,7,0,2,3,10,4,7,8,5,5,10,7,7,9,5,11,5
Vehicle Offences,Theft or Taking of a Motor Vehicle,Eastbury,E05000031,Barking and Dagenham,8,8,5,4,1,6,7,6,11,7,8,6,5,5,13,11,3,12,4,11,10,4,6,9
Violence Against the Person,Violence with Injury,Eastbury,E05000031,Barking and Dagenham,9,10,9,10,6,14,12,13,8,5,4,15,10,9,7,15,11,4,8,8,8,4,2,7
Violence Against the Person,Violence without Injury,Eastbury,E05000031,Barking and Dagenham,19,20,15,16,14,13,10,16,17,15,23,9,12,6,20,20,17,14,10,13,19,17,12,15
Arson and Criminal Damage,Arson,Gascoigne,E05000032,Barking and Dagenham,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Arson and Criminal Damage,Criminal Damage,Gascoigne,E05000032,Barking and Dagenham,9,10,7,9,9,6,5,11,5,8,10,18,8,5,11,8,1,8,11,5,11,6,7,5
Burglary,Burglary - Business and Community,Gascoigne,E05000032,Barking and Dagenham,4,4,2,0,3,2,1,0,2,1,3,2,1,4,3,2,0,0,0,0,1,2,1,3
Burglary,Burglary - Residential,Gascoigne,E05000032,Barking and Dagenham,14,6,10,4,6,8,7,10,2,2,2,9,6,2,2,8,8,5,3,7,2,5,9,4
Drug Offences,Drug Trafficking,Gascoigne,E05000032,Barking and Dagenham,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Drug Offences,Possession of  Drugs,Gascoigne,E05000032,Barking and Dagenham,9,4,8,3,5,3,7,4,4,6,5,10,11,11,6,6,10,7,10,5,10,8,6,9
Miscellaneous Crimes Against Society,Bail Offences,Gascoigne,E05000032,Barking and Dagenham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Dangerous Driving,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Exploitation of Prostitution,Gascoigne,E05000032,Barking and Dagenham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Gascoigne,E05000032,Barking and Dagenham,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Gascoigne,E05000032,Barking and Dagenham,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
Possession of Weapons,Possession of  Firearm with Intent,Gascoigne,E05000032,Barking and Dagenham,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Gascoigne,E05000032,Barking and Dagenham,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Gascoigne,E05000032,Barking and Dagenham,0,0,0,1,1,1,0,2,1,0,0,0,1,3,0,0,1,0,1,1,1,1,0,0
Possession of Weapons,Possession of Article with Blade or Point,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
Public Order Offences,"Other Offences Against the State, or Public Order",Gascoigne,E05000032,Barking and Dagenham,1,0,3,0,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
Public Order Offences,Public Fear Alarm or Distress,Gascoigne,E05000032,Barking and Dagenham,7,1,3,4,3,4,0,8,3,2,1,4,4,1,5,7,4,2,3,2,2,1,1,2
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Gascoigne,E05000032,Barking and Dagenham,1,1,3,1,0,0,3,0,5,4,1,0,4,0,1,0,0,0,1,0,2,2,2,1
Robbery,Robbery of Business Property,Gascoigne,E05000032,Barking and Dagenham,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Gascoigne,E05000032,Barking and Dagenham,2,1,1,0,3,1,1,0,9,3,3,1,8,1,1,0,4,2,3,2,4,2,2,3
Sexual Offences,Other Sexual Offences,Gascoigne,E05000032,Barking and Dagenham,1,3,2,0,0,3,1,1,3,0,0,1,2,1,1,2,3,1,2,0,1,2,2,1
Sexual Offences,Rape,Gascoigne,E05000032,Barking and Dagenham,0,0,0,1,1,2,1,3,0,4,2,1,1,0,0,2,0,1,4,0,1,0,2,0
Theft,Bicycle Theft,Gascoigne,E05000032,Barking and Dagenham,0,1,1,0,0,0,2,3,0,0,0,1,0,0,1,1,3,0,0,2,0,2,1,1
Theft,Other Theft,Gascoigne,E05000032,Barking and Dagenham,3,6,8,5,12,9,6,4,4,4,6,5,8,8,15,17,17,9,13,19,16,25,26,17
Theft,Shoplifting,Gascoigne,E05000032,Barking and Dagenham,4,3,5,4,3,4,4,5,2,7,7,2,5,5,7,4,5,3,6,3,7,4,0,1
Theft,Theft from Person,Gascoigne,E05000032,Barking and Dagenham,3,1,1,1,0,1,1,0,3,3,1,1,2,1,1,3,0,0,0,1,3,0,3,2
Vehicle Offences,Aggravated Vehicle Taking,Gascoigne,E05000032,Barking and Dagenham,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Gascoigne,E05000032,Barking and Dagenham,1,0,2,1,1,0,2,1,0,0,0,2,0,2,1,0,2,1,2,5,0,0,0,1
Vehicle Offences,Theft from a Motor Vehicle,Gascoigne,E05000032,Barking and Dagenham,12,4,7,10,15,11,13,8,8,11,7,7,9,4,11,8,7,9,3,7,6,10,7,6
Vehicle Offences,Theft or Taking of a Motor Vehicle,Gascoigne,E05000032,Barking and Dagenham,6,4,5,4,1,1,6,6,4,4,13,5,6,2,3,3,3,4,7,9,3,3,4,4
Violence Against the Person,Homicide,Gascoigne,E05000032,Barking and Dagenham,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,Gascoigne,E05000032,Barking and Dagenham,24,4,24,11,10,14,7,11,10,9,5,3,10,8,19,12,14,6,8,9,8,13,16,7
Violence Against the Person,Violence without Injury,Gascoigne,E05000032,Barking and Dagenham,16,17,16,22,18,12,20,19,20,11,12,19,13,14,22,19,17,29,16,11,13,16,12,15
Arson and Criminal Damage,Arson,Goresbrook,E05000033,Barking and Dagenham,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Goresbrook,E05000033,Barking and Dagenham,9,4,9,6,5,6,4,7,10,10,7,8,3,5,5,7,8,4,6,11,7,8,12,6
Burglary,Burglary - Business and Community,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,1,2,0,1,2,0,1,0,4,0,1,1,1,1,2,2,1,0,1,0
Burglary,Burglary - Residential,Goresbrook,E05000033,Barking and Dagenham,7,2,4,6,6,4,3,7,6,13,4,6,6,5,7,8,5,12,10,5,4,12,10,12
Drug Offences,Drug Trafficking,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,1
Drug Offences,Possession of  Drugs,Goresbrook,E05000033,Barking and Dagenham,2,1,0,1,1,0,4,6,3,1,1,3,0,1,1,1,1,1,1,1,5,3,1,3
Miscellaneous Crimes Against Society,Fraud or Forgery Associated with Driver Records,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Obscene Publications,Goresbrook,E05000033,Barking and Dagenham,0,0,0,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Other Forgery,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Goresbrook,E05000033,Barking and Dagenham,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Possession of False Documents,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Goresbrook,E05000033,Barking and Dagenham,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
Possession of Weapons,Possession of  Firearm with Intent,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Possession of Weapons,Possession of  Other Weapon,Goresbrook,E05000033,Barking and Dagenham,2,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,0,1,1,0
Public Order Offences,"Other Offences Against the State, or Public Order",Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,1,4,0,0,3,0,1,0,0,1,1,1,2,1,1,1,2,0,1
Public Order Offences,Public Fear Alarm or Distress,Goresbrook,E05000033,Barking and Dagenham,1,4,4,2,6,3,4,5,2,1,2,2,3,2,1,0,1,1,7,4,3,2,2,2
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Goresbrook,E05000033,Barking and Dagenham,0,0,0,1,1,1,0,0,0,0,1,0,1,0,4,0,1,1,0,1,1,8,4,2
Robbery,Robbery of Business Property,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Goresbrook,E05000033,Barking and Dagenham,2,5,6,6,5,4,6,7,5,3,3,2,1,3,3,2,3,2,1,3,8,6,7,2
Sexual Offences,Other Sexual Offences,Goresbrook,E05000033,Barking and Dagenham,0,0,2,0,1,7,0,1,2,2,0,3,1,1,1,2,0,0,2,1,0,1,2,0
Sexual Offences,Rape,Goresbrook,E05000033,Barking and Dagenham,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,1,1,3,0,0,0,0,2
Theft,Bicycle Theft,Goresbrook,E05000033,Barking and Dagenham,2,5,4,3,2,3,1,2,0,1,0,0,0,1,1,1,2,1,2,2,1,1,5,5
Theft,Other Theft,Goresbrook,E05000033,Barking and Dagenham,2,8,5,7,2,9,6,6,4,7,3,6,5,6,4,5,7,10,7,8,2,3,6,6
Theft,Shoplifting,Goresbrook,E05000033,Barking and Dagenham,5,2,1,3,6,6,4,0,1,1,3,2,1,1,1,1,1,0,2,2,1,0,1,0
Theft,Theft from Person,Goresbrook,E05000033,Barking and Dagenham,0,2,1,1,2,2,4,1,1,2,0,3,0,0,1,1,0,2,0,0,0,1,0,1
Vehicle Offences,Aggravated Vehicle Taking,Goresbrook,E05000033,Barking and Dagenham,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,1,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Goresbrook,E05000033,Barking and Dagenham,3,0,2,4,3,0,1,4,0,3,1,3,1,2,0,0,0,2,1,3,1,1,2,2
Vehicle Offences,Theft from a Motor Vehicle,Goresbrook,E05000033,Barking and Dagenham,3,4,4,5,7,9,3,5,5,4,8,2,6,2,5,6,1,4,6,6,7,5,7,2
Vehicle Offences,Theft or Taking of a Motor Vehicle,Goresbrook,E05000033,Barking and Dagenham,6,3,10,5,1,5,2,7,5,7,6,4,3,2,2,8,5,5,9,8,7,8,11,7
Violence Against the Person,Violence with Injury,Goresbrook,E05000033,Barking and Dagenham,5,12,8,9,9,12,4,10,12,8,12,9,15,6,11,7,16,9,14,7,10,11,10,5
Violence Against the Person,Violence without Injury,Goresbrook,E05000033,Barking and Dagenham,11,16,10,22,26,15,15,16,15,18,22,18,19,20,14,15,13,12,22,13,17,29,22,17
Arson and Criminal Damage,Arson,Heath,E05000034,Barking and Dagenham,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
Arson and Criminal Damage,Criminal Damage,Heath,E05000034,Barking and Dagenham,2,1,6,14,15,13,7,4,6,3,9,2,3,3,3,5,6,6,2,8,3,4,5,8
Burglary,Burglary - Business and Community,Heath,E05000034,Barking and Dagenham,2,2,1,1,1,0,3,3,0,0,3,1,0,2,0,1,2,1,0,1,0,2,1,0
Burglary,Burglary - Residential,Heath,E05000034,Barking and Dagenham,8,9,10,6,10,5,4,17,3,5,4,4,6,6,4,4,9,2,3,4,7,9,3,4
Drug Offences,Drug Trafficking,Heath,E05000034,Barking and Dagenham,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Drug Offences,Possession of  Drugs,Heath,E05000034,Barking and Dagenham,6,4,5,1,6,1,1,1,2,3,0,3,2,2,2,4,3,4,3,1,1,9,3,3
Miscellaneous Crimes Against Society,Dangerous Driving,Heath,E05000034,Barking and Dagenham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Heath,E05000034,Barking and Dagenham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
